00,-100,-100,-100,-100,-100,-79,-77,-42,-42,-100,-100,-100,-100,-81,-67,-100,-100,-82,-100,-100,-39,-38,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-100,-100,-80,-100,-100,-100,-68,-85,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-88,-74,-73,-100,-100,-100,-72,-68,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-85,-100,-100,-100,-100,-88,-100,-100,-100,-100
01,-100,-100,-100,-100,-100,-73,-74,-42,-41,-100,-100,-100,-100,-80,-69,-100,-100,-80,-100,-100,-53,-54,-100,-100,-100,-100,-100,-100,-67,-58,-100,-58,-100,-100,-100,-100,-100,-83,-100,-100,-100,-75,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-65,-100,-67,-100,-100,-100,-100,-100,-100,-84,-75,-100,-72,-100,-100,-90,-100,-100,-79,-100,-79,-100,-100,-100,-100
02,-100,-100,-100,-100,-100,-69,-74,-39,-40,-100,-100,-100,-100,-80,-67,-100,-100,-80,-100,-100,-53,-36,-100,-100,-100,-100,-100,-100,-72,-62,-100,-65,-100,-100,-100,-100,-100,-76,-100,-100,-100,-75,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-94,-72,-75,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-84,-90,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-100,-100,-84,-75,-100,-72,-100,-100,-87,-100,-100,-82,-100,-80,-100,-100,-100,-100
03,-100,-100,-100,-100,-100,-71,-74,-37,-37,-100,-100,-92,-100,-75,-71,-100,-100,-74,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-67,-59,-100,-60,-100,-100,-100,-100,-100,-80,-100,-100,-100,-67,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-78,-100,-100,-72,-100,-100,-86,-100,-100,-77,-100,-84,-100,-100,-100,-100
04,-100,-100,-100,-100,-100,-71,-72,-41,-39,-100,-100,-91,-90,-76,-66,-79,-83,-76,-100,-100,-35,-32,-100,-100,-100,-100,-100,-100,-66,-63,-100,-63,-100,-100,-100,-100,-100,-75,-100,-100,-100,-71,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-64,-100,-63,-100,-94,-100,-100,-100,-100,-78,-100,-100,-66,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-100
05,-85,-83,-100,-100,-100,-68,-74,-46,-48,-100,-100,-100,-100,-75,-73,-81,-85,-75,-100,-100,-39,-39,-100,-100,-100,-100,-100,-100,-66,-68,-100,-67,-100,-100,-100,-100,-100,-78,-100,-100,-100,-65,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-75,-82,-86,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-64,-100,-100,-80,-100,-100,-84,-100,-79,-100,-100,-100,-100
06,-87,-86,-100,-100,-100,-100,-74,-44,-44,-86,-100,-100,-100,-70,-67,-100,-100,-70,-100,-100,-50,-68,-100,-100,-100,-100,-100,-100,-66,-74,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-100,-66,-100,-100,-86,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-88,-100,-100,-75,-100,-87,-100,-94,-100,-100,-85,-85,-100,-100,-100,-100,-62,-100,-66,-100,-100,-100,-100,-100,-100,-73,-74,-100,-57,-100,-100,-78,-100,-100,-81,-100,-77,-100,-100,-100,-100
07,-100,-100,-100,-100,-100,-61,-59,-49,-49,-88,-100,-100,-100,-73,-66,-100,-100,-74,-100,-100,-47,-68,-100,-100,-100,-100,-100,-100,-66,-74,-100,-77,-100,-100,-100,-100,-100,-74,-100,-100,-100,-65,-88,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-72,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-62,-100,-100,-80,-100,-100,-83,-100,-81,-100,-100,-100,-100
10,-100,-100,-100,-100,-100,-73,-78,-44,-45,-89,-100,-100,-100,-80,-67,-100,-100,-79,-100,-100,-37,-37,-100,-100,-100,-100,-100,-100,-71,-64,-100,-65,-100,-100,-100,-100,-100,-74,-100,-100,-85,-73,-100,-85,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-100,-100,-81,-100,-100,-65,-100,-100,-85,-100,-100,-86,-100,-86,-100,-100,-100,-100
11,-100,-100,-100,-100,-100,-73,-71,-45,-45,-100,-100,-100,-100,-84,-70,-100,-100,-83,-100,-100,-37,-37,-100,-100,-100,-100,-100,-100,-67,-61,-100,-62,-100,-100,-100,-100,-100,-76,-100,-100,-83,-66,-100,-84,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-71,-75,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-100,-100,-81,-100,-100,-67,-100,-100,-85,-100,-100,-86,-100,-85,-100,-100,-100,-100
12,-100,-100,-100,-100,-100,-74,-76,-44,-43,-100,-100,-100,-92,-83,-78,-100,-100,-84,-100,-100,-66,-52,-100,-100,-100,-100,-100,-100,-79,-58,-100,-59,-100,-100,-100,-100,-100,-80,-100,-100,-100,-71,-100,-100,-76,-76,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-80,-73,-93,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-67,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-88,-100,-100,-91,-100,-91,-100,-100,-100,-100
13,-89,-89,-100,-100,-100,-80,-80,-42,-42,-100,-100,-100,-92,-83,-76,-100,-100,-83,-100,-100,-38,-38,-100,-100,-100,-100,-100,-100,-79,-64,-100,-64,-100,-100,-100,-100,-100,-80,-100,-100,-82,-79,-100,-81,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-67,-100,-69,-100,-100,-100,-100,-84,-100,-100,-100,-100,-73,-100,-100,-87,-100,-100,-89,-100,-87,-100,-100,-100,-100
14,-88,-87,-100,-100,-100,-75,-72,-39,-39,-100,-100,-100,-100,-78,-75,-88,-100,-78,-100,-100,-34,-33,-100,-100,-100,-100,-100,-100,-67,-63,-100,-65,-100,-100,-100,-100,-100,-78,-100,-100,-83,-68,-100,-82,-83,-82,-86,-100,-100,-100,-100,-100,-100,-100,-88,-100,-78,-100,-100,-100,-81,-72,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-100,-63,-100,-61,-100,-100,-100,-100,-84,-100,-73,-100,-100,-71,-100,-100,-91,-89,-100,-85,-100,-89,-100,-87,-100,-100
15,-100,-100,-100,-100,-100,-66,-70,-42,-43,-100,-100,-100,-100,-77,-74,-92,-100,-78,-100,-100,-48,-65,-94,-100,-100,-100,-100,-100,-66,-69,-100,-69,-100,-100,-100,-100,-100,-81,-100,-100,-81,-66,-100,-82,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-81,-74,-87,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-62,-100,-63,-100,-100,-100,-100,-100,-100,-73,-100,-100,-70,-100,-100,-87,-100,-100,-83,-100,-84,-100,-100,-100,-100
16,-100,-100,-100,-100,-100,-67,-69,-46,-46,-100,-100,-100,-100,-72,-72,-100,-100,-71,-100,-100,-48,-65,-100,-100,-100,-100,-100,-100,-65,-69,-100,-69,-100,-100,-100,-100,-100,-76,-100,-100,-83,-67,-100,-82,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-77,-80,-87,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-57,-100,-58,-100,-100,-100,-100,-100,-100,-81,-100,-100,-74,-100,-100,-84,-100,-100,-82,-100,-87,-100,-100,-100,-100
17,-81,-81,-100,-100,-100,-67,-67,-50,-51,-100,-100,-100,-100,-75,-68,-100,-100,-75,-100,-100,-49,-49,-100,-100,-100,-100,-100,-100,-66,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-79,-63,-85,-80,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-81,-100,-86,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-79,-75,-100,-60,-100,-100,-89,-100,-100,-85,-100,-83,-100,-100,-100,-100
20,-100,-100,-100,-100,-100,-74,-74,-50,-51,-100,-100,-100,-100,-79,-71,-100,-100,-79,-100,-100,-43,-53,-100,-100,-100,-100,-100,-100,-73,-65,-100,-66,-100,-100,-100,-100,-100,-81,-100,-100,-80,-73,-100,-79,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-64,-100,-63,-100,-100,-100,-100,-100,-100,-85,-100,-100,-62,-100,-100,-83,-100,-100,-85,-100,-84,-100,-100,-100,-100
21,-87,-87,-100,-100,-100,-72,-73,-45,-45,-100,-100,-100,-100,-79,-69,-100,-100,-79,-100,-100,-42,-48,-100,-100,-100,-100,-100,-100,-70,-66,-100,-66,-100,-100,-100,-100,-100,-80,-100,-100,-82,-71,-100,-82,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-84,-78,-100,-92,-100,-100,-65,-65,-91,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-62,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-90,-85,-100,-100,-86,-100,-100,-86,-100,-85,-100,-100,-100,-100
22,-100,-100,-100,-100,-100,-72,-69,-44,-44,-100,-100,-100,-100,-83,-66,-88,-100,-82,-100,-100,-49,-79,-100,-100,-100,-100,-100,-100,-67,-73,-100,-73,-100,-100,-100,-100,-100,-83,-100,-100,-100,-68,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-73,-72,-93,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-64,-100,-66,-100,-100,-85,-100,-100,-100,-79,-77,-100,-64,-100,-100,-84,-100,-100,-79,-100,-79,-100,-100,-100,-100
23,-100,-100,-100,-100,-100,-65,-67,-40,-40,-100,-100,-100,-100,-75,-72,-100,-100,-75,-100,-100,-40,-34,-100,-100,-100,-100,-100,-100,-68,-66,-100,-67,-100,-100,-100,-100,-100,-90,-100,-100,-100,-67,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-75,-91,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-66,-100,-100,-85,-100,-100,-100,-74,-100,-100,-61,-100,-100,-87,-100,-100,-84,-100,-85,-100,-92,-100,-100
24,-100,-100,-100,-100,-100,-65,-63,-45,-46,-100,-100,-100,-100,-74,-66,-100,-100,-74,-100,-100,-36,-37,-100,-100,-100,-100,-100,-100,-67,-69,-100,-69,-100,-100,-100,-100,-100,-69,-100,-100,-100,-67,-100,-100,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-88,-100,-100,-80,-78,-89,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-56,-100,-55,-100,-100,-100,-100,-100,-100,-74,-75,-100,-63,-100,-100,-87,-100,-100,-84,-100,-85,-100,-91,-100,-100
25,-100,-100,-100,-100,-100,-68,-69,-50,-50,-100,-100,-100,-100,-78,-69,-100,-100,-78,-100,-100,-56,-55,-100,-100,-100,-100,-100,-100,-63,-72,-100,-76,-100,-100,-100,-100,-100,-73,-100,-100,-100,-68,-100,-100,-88,-87,-84,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-82,-90,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-72,-72,-100,-63,-100,-100,-81,-100,-100,-79,-100,-80,-100,-100,-100,-100
26,-100,-100,-100,-100,-100,-71,-66,-53,-54,-100,-100,-100,-100,-76,-68,-100,-100,-76,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-60,-79,-100,-76,-100,-100,-100,-100,-100,-82,-100,-100,-100,-63,-83,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-76,-89,-100,-100,-100,-82,-89,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-77,-76,-100,-64,-100,-100,-82,-88,-100,-83,-100,-82,-100,-100,-100,-100
27,-100,-100,-100,-100,-100,-64,-70,-52,-51,-91,-100,-100,-100,-70,-74,-100,-100,-71,-100,-100,-53,-58,-100,-100,-100,-100,-100,-100,-64,-71,-100,-73,-100,-100,-100,-100,-100,-70,-100,-100,-84,-64,-100,-84,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-61,-100,-62,-100,-100,-100,-100,-100,-100,-74,-72,-100,-64,-100,-100,-83,-100,-100,-81,-100,-81,-93,-100,-100,-90
30,-100,-100,-100,-100,-100,-74,-73,-47,-46,-87,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-46,-66,-100,-100,-100,-100,-100,-100,-72,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-85,-72,-100,-87,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-71,-64,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-68,-100,-71,-100,-100,-100,-100,-100,-100,-84,-85,-100,-68,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-100,-100
31,-100,-100,-100,-100,-100,-72,-75,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-58,-100,-100,-100,-100,-100,-100,-73,-64,-100,-63,-100,-100,-100,-100,-100,-78,-100,-100,-88,-68,-100,-88,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-77,-69,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-64,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100
32,-100,-100,-100,-100,-100,-69,-66,-43,-43,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-47,-50,-100,-100,-100,-100,-100,-100,-82,-62,-100,-63,-100,-100,-100,-100,-100,-78,-100,-100,-100,-82,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-77,-74,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-61,-100,-61,-100,-100,-100,-100,-100,-100,-81,-100,-100,-66,-100,-100,-87,-100,-100,-84,-100,-86,-100,-100,-100,-100
33,-100,-100,-100,-100,-100,-73,-72,-42,-43,-100,-100,-100,-100,-82,-65,-100,-100,-82,-100,-100,-67,-70,-100,-100,-100,-100,-100,-100,-76,-70,-100,-68,-100,-100,-100,-100,-100,-76,-100,-100,-85,-100,-100,-84,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-80,-82,-100,-71,-100,-100,-92,-100,-100,-82,-100,-83,-100,-100,-100,-100
34,-100,-100,-100,-100,-100,-73,-74,-47,-47,-100,-100,-100,-100,-83,-72,-100,-100,-83,-84,-85,-43,-47,-100,-100,-100,-100,-100,-100,-72,-67,-100,-73,-100,-100,-100,-100,-100,-80,-100,-100,-85,-71,-100,-87,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-91,-100,-100,-100,-76,-92,-100,-100,-88,-87,-86,-86,-100,-100,-100,-100,-64,-100,-65,-100,-100,-100,-100,-100,-100,-77,-77,-100,-66,-100,-100,-84,-100,-100,-90,-100,-88,-100,-100,-100,-100
35,-100,-100,-100,-100,-100,-68,-68,-44,-45,-100,-100,-100,-100,-82,-72,-100,-100,-83,-100,-100,-43,-42,-100,-100,-100,-100,-100,-100,-67,-71,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-83,-67,-100,-82,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-80,-89,-100,-100,-69,-75,-89,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-64,-100,-65,-100,-100,-100,-100,-100,-100,-82,-100,-100,-68,-100,-100,-87,-100,-100,-84,-100,-84,-100,-100,-100,-100
36,-100,-100,-100,-100,-100,-71,-77,-51,-50,-100,-100,-100,-100,-82,-66,-100,-100,-82,-100,-100,-63,-46,-100,-100,-100,-100,-100,-100,-68,-69,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-86,-68,-100,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-72,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-80,-80,-100,-67,-100,-100,-87,-100,-100,-86,-100,-90,-100,-100,-100,-100
37,-100,-100,-100,-100,-100,-69,-71,-55,-53,-91,-100,-100,-100,-79,-63,-100,-100,-79,-100,-100,-41,-45,-100,-100,-100,-100,-100,-100,-67,-73,-100,-72,-100,-100,-100,-100,-100,-72,-100,-100,-84,-69,-83,-85,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-83,-78,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-77,-79,-100,-62,-100,-100,-80,-100,-100,-82,-100,-81,-100,-100,-100,-100
43,-100,-100,-100,-100,-100,-68,-72,-45,-44,-100,-100,-100,-100,-76,-75,-100,-100,-77,-100,-100,-62,-46,-100,-100,-100,-100,-100,-100,-67,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-87,-68,-100,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-90,-100,-100,-100,-65,-88,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-84,-100,-100,-67,-100,-100,-86,-100,-100,-81,-100,-100,-100,-100,-100,-100
44,-100,-100,-94,-100,-100,-77,-79,-41,-41,-100,-100,-100,-100,-84,-80,-100,-100,-85,-100,-100,-30,-33,-100,-100,-100,-100,-100,-100,-74,-69,-100,-68,-100,-100,-100,-100,-100,-80,-100,-100,-100,-74,-100,-100,-80,-80,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-82,-89,-100,-100,-76,-78,-89,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-100,-100,-86,-87,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100
53,-100,-100,-100,-100,-100,-75,-75,-47,-46,-100,-86,-100,-100,-86,-76,-86,-84,-87,-90,-100,-40,-44,-100,-100,-100,-100,-100,-100,-84,-77,-100,-78,-100,-100,-90,-100,-100,-82,-100,-100,-100,-74,-100,-100,-100,-100,-81,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-90,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
54,-100,-100,-100,-100,-100,-77,-79,-46,-45,-100,-84,-92,-92,-88,-79,-100,-100,-88,-90,-100,-100,-55,-100,-100,-100,-100,-100,-100,-78,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-87,-87,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-76,-82,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-100,-100,-89,-87,-100,-76,-100,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100
63,-100,-100,-100,-100,-100,-84,-84,-48,-49,-100,-78,-100,-100,-83,-76,-100,-100,-83,-100,-100,-53,-52,-100,-100,-100,-100,-100,-100,-84,-76,-100,-76,-100,-100,-84,-100,-100,-82,-100,-100,-100,-74,-100,-100,-100,-100,-89,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-100,-100,-100,-87,-100,-100,-78,-100,-100,-100,-85,-88,-100,-88,-100,-100,-100,-100,-100
64,-100,-100,-100,-100,-100,-79,-80,-45,-45,-100,-100,-91,-91,-87,-83,-77,-78,-88,-100,-100,-50,-44,-100,-100,-100,-100,-100,-100,-79,-74,-100,-72,-100,-100,-100,-100,-100,-81,-100,-100,-100,-79,-100,-100,-84,-83,-89,-100,-100,-100,-86,-91,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-77,-100,-100,-100,-86,-100,-100,-100,-100,-100,-89,-81,-100
73,-100,-100,-80,-100,-100,-83,-88,-57,-57,-100,-75,-100,-100,-88,-100,-100,-82,-89,-100,-87,-55,-57,-100,-100,-100,-100,-88,-100,-100,-82,-87,-81,-100,-72,-73,-82,-82,-100,-87,-85,-100,-82,-100,-100,-100,-100,-87,-100,-100,-79,-85,-100,-85,-85,-100,-100,-100,-86,-89,-100,-100,-92,-86,-100,-100,-100,-100,-100,-100,-91,-90,-90,-100,-78,-73,-78,-73,-100,-75,-100,-75,-100,-100,-100,-100,-81,-88,-100,-100,-83,-100,-100,-100,-100,-100,-85,-83,-100
74,-100,-100,-100,-100,-93,-83,-81,-52,-51,-100,-78,-100,-100,-89,-100,-80,-84,-89,-100,-90,-73,-72,-100,-100,-100,-100,-100,-100,-75,-70,-100,-68,-85,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-86,-79,-84,-100,-91,-100,-100,-100,-87,-100,-91,-82,-100,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-86,-100,-89,-100,-100,-100,-100,-100,-75,-100,-100,-100,-84,-100,-100,-88,-100,-100,-83,-78,-100
83,-100,-100,-80,-100,-100,-84,-87,-52,-52,-100,-72,-100,-100,-100,-100,-100,-100,-100,-73,-100,-57,-58,-100,-100,-100,-81,-86,-87,-82,-81,-87,-81,-83,-68,-100,-100,-76,-100,-100,-83,-100,-80,-100,-100,-100,-100,-87,-100,-100,-77,-78,-100,-86,-85,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-80,-83,-100
84,-100,-100,-86,-90,-100,-83,-80,-51,-51,-100,-76,-100,-100,-100,-100,-78,-80,-100,-85,-100,-72,-44,-100,-94,-92,-100,-100,-100,-77,-71,-100,-71,-100,-100,-83,-100,-93,-100,-100,-100,-100,-76,-100,-100,-87,-86,-90,-78,-77,-76,-83,-77,-92,-95,-100,-100,-100,-88,-100,-91,-85,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-92,-69,-100,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-82,-100,-100,-100,-100,-100,-83,-83,-100
