00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-43,-100,-100,-100,-100,-67,-94,-67,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-91,-100,-89,-100,-100,-100,-100,-70,-100,-71,-89,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100
00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-43,-100,-100,-100,-100,-67,-94,-67,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-91,-100,-89,-100,-100,-100,-100,-70,-100,-71,-89,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100
00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-69,-89,-100,-100,-86,-100,-100,-100,-100,-100,-87,-100,-100,-100,-82,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100
00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-69,-89,-100,-100,-86,-100,-100,-100,-100,-100,-87,-100,-100,-100,-82,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100
01,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-44,-100,-100,-93,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-91,-100,-89,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-92,-100,-100,-100,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-100
01,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-44,-100,-100,-93,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-91,-100,-89,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-92,-100,-100,-100,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-100
01,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-44,-100,-100,-93,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-91,-100,-89,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-92,-100,-100,-100,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-100
01,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-46,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-91,-100,-89,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-89,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-100,-100,-100,-100
02,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-37,-38,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-90,-90,-100,-100,-100,-85,-100,-100,-100,-100,-67,-100,-68,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100
02,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-38,-100,-100,-91,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-90,-90,-100,-100,-100,-85,-100,-100,-100,-100,-67,-100,-68,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100
02,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-38,-100,-100,-91,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-90,-90,-100,-100,-100,-85,-100,-100,-100,-100,-67,-100,-68,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100
02,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-40,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-100,-100,-85,-100,-100,-100,-100,-67,-100,-70,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100
03,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-40,-39,-100,-87,-92,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-90,-100,-100,-82,-80,-100,-100,-100,-100,-67,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-100,-56,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100
03,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-42,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-79,-77,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-90,-100
03,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-44,-43,-100,-87,-92,-100,-68,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-90,-100,-100,-100,-80,-100,-100,-100,-100,-67,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100
03,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-44,-43,-100,-87,-92,-100,-68,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-90,-100,-100,-100,-80,-100,-100,-100,-100,-67,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100
04,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-40,-41,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-93,-100,-100,-92,-100,-100,-100,-100,-100,-100,-90,-81,-77,-100,-100,-100,-77,-100,-65,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-90,-100
04,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-43,-44,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-93,-100,-100,-92,-100,-100,-100,-100,-100,-100,-90,-77,-77,-100,-100,-89,-77,-100,-65,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-86,-86,-88,-84,-100,-90,-100
04,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-43,-44,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-93,-100,-100,-92,-100,-100,-100,-100,-100,-100,-90,-77,-77,-100,-100,-89,-77,-100,-65,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-86,-86,-88,-84,-100,-90,-100
04,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-83,-80,-100,-64,-100,-64,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-79,-77,-100,-100,-100,-77,-100,-65,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-90,-100
05,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-48,-48,-88,-81,-82,-100,-65,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-91,-100,-100,-82,-100,-100,-100,-100,-80,-72,-100,-100,-89,-70,-100,-70,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-84,-100,-100,-100
05,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-48,-48,-88,-81,-82,-100,-65,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-91,-100,-100,-82,-100,-100,-100,-100,-80,-72,-100,-100,-89,-70,-100,-70,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-84,-100,-100,-100
05,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-88,-81,-82,-100,-65,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-91,-100,-100,-82,-100,-100,-100,-100,-80,-72,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100
05,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-87,-100,-100,-100,-65,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
06,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-51,-87,-92,-91,-100,-65,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100
06,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-53,-84,-92,-91,-100,-100,-100,-100,-100,-89,-100,-100,-45,-100,-100,-100,-45,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-82,-100,-100,-100,-100,-100,-67,-100,-64,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100
06,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-84,-92,-91,-100,-100,-100,-100,-100,-89,-100,-100,-45,-100,-100,-100,-45,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-67,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100
06,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-84,-92,-91,-100,-100,-100,-100,-100,-89,-100,-100,-45,-100,-100,-100,-45,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-67,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100
07,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-68,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100
07,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-68,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100
07,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-86,-86,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-93,-91,-100,-75,-89,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100
07,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-86,-86,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-93,-91,-100,-75,-89,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100
10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-43,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-43,-100,-100,-100,-44,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-100,-100,-100,-68,-100,-69,-88,-100,-100,-100,-43,-100,-100,-100,-44,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-100,-100,-100,-68,-100,-69,-88,-100,-100,-100,-43,-100,-100,-100,-44,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-100,-100,-100,-68,-100,-69,-88,-100,-100,-100,-43,-100,-100,-100,-44,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
11,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-41,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-83,-100,-100,-100,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
11,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-43,-100,-100,-100,-44,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-73,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
11,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-82,-100,-100,-100,-100,-72,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
11,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-82,-100,-100,-100,-100,-72,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
12,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-38,-100,-92,-90,-100,-67,-100,-64,-100,-100,-100,-100,-44,-100,-100,-100,-45,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-63,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
12,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-38,-100,-92,-90,-100,-67,-100,-64,-100,-100,-100,-100,-44,-100,-100,-100,-45,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-63,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
